latitude,longitude,elevation,datetime,temp,vp,rh,tmin,tmax,trange,precip,windSpd
-0.72843,-71.84153,136,2002-11-01T00:00:00Z,26.1,30.5,90.2,22,30.2,8.2,4028,1.93
-0.72843,-71.84153,136,2002-12-01T00:00:00Z,26.7,29.6,84.5,22.4,31.1,8.7,2615,0.19
-0.72843,-71.84153,136,2003-01-01T00:00:00Z,27.3,29.9,82.4,22.5,32.2,9.7,1328,0
-0.72843,-71.84153,136,2003-02-01T00:00:00Z,27.6,30,81.2,22.3,33,10.7,2439,1.69
-0.72843,-71.84153,136,2003-03-01T00:00:00Z,27.6,31,83.9,23.5,31.8,8.3,2234,0.82
-0.72843,-71.84153,136,2003-04-01T00:00:00Z,26.9,31.4,88.5,23.1,30.8,7.7,3634,0.83
-0.72843,-71.84153,136,2003-05-01T00:00:00Z,26.5,30.1,86.9,22.1,30.9,8.8,6723,0.44
-0.72843,-71.84153,136,2003-06-01T00:00:00Z,25.8,29.2,87.9,21.8,29.8,8,4874,1.79
-0.72843,-71.84153,136,2003-07-01T00:00:00Z,25,28.2,89,20.9,29.1,8.2,3121,1.57
-0.72843,-71.84153,136,2003-08-01T00:00:00Z,25.6,27.8,84.6,20.6,30.6,10,2613,1.32
-0.72843,-71.84153,136,2003-09-01T00:00:00Z,26.4,29.3,85.1,22.1,30.8,8.7,2276,0.88
-0.72843,-71.84153,136,2003-10-01T00:00:00Z,26.6,30.1,86.4,22.5,30.7,8.2,2386,0.93
-0.72843,-71.84153,136,2003-11-01T00:00:00Z,26.6,30.6,87.8,22.4,30.8,8.4,3971,2.41
-0.72843,-71.84153,136,2003-12-01T00:00:00Z,26.8,29.6,84,22.1,31.6,9.5,2227,2.17
-0.72843,-71.84153,136,2004-01-01T00:00:00Z,27.5,30.1,81.9,23.2,31.8,8.6,1525,1.54
-0.72843,-71.84153,136,2004-02-01T00:00:00Z,26.8,29,82.3,22.2,31.5,9.3,3571,0.29
-0.72843,-71.84153,136,2004-03-01T00:00:00Z,27.1,30.2,84.2,22.8,31.5,8.7,4044,0.42
-0.72843,-71.84153,136,2004-04-01T00:00:00Z,26.8,31.4,89.1,23.3,30.3,7,2647,0.34
-0.72843,-71.84153,136,2004-05-01T00:00:00Z,25.9,28.9,86.4,21.5,30.3,8.8,6752,0.82
-0.72843,-71.84153,136,2004-06-01T00:00:00Z,25.6,30,91.3,22.1,29.2,7.1,5129,0.1
-0.72843,-71.84153,136,2004-07-01T00:00:00Z,24.8,26.7,85.3,20.3,29.3,9,5451,0.85
-0.72843,-71.84153,136,2004-08-01T00:00:00Z,25.2,28.1,87.6,20.9,29.6,8.7,2711,1.47
-0.72843,-71.84153,136,2004-09-01T00:00:00Z,26,28.3,84.1,20.8,31.2,10.4,2518,1.96
-0.72843,-71.84153,136,2004-10-01T00:00:00Z,27,30.1,84.4,22,32,10,2440,0.07
-0.72843,-71.84153,136,2004-11-01T00:00:00Z,27.4,31.3,85.7,23,31.9,8.9,1847,1.05
-0.72843,-71.84153,136,2004-12-01T00:00:00Z,26.8,30.5,86.5,22.5,31.1,8.6,3190,1.26
-0.72843,-71.84153,136,2005-01-01T00:00:00Z,27.8,30.9,82.7,23.1,32.5,9.4,1866,0.99
-0.72843,-71.84153,136,2005-02-01T00:00:00Z,27.2,29,80.3,22.4,32.1,9.7,3909,1.11
-0.72843,-71.84153,136,2005-03-01T00:00:00Z,27.1,30.2,84.2,22.6,31.6,9,4679,0.96
-0.72843,-71.84153,136,2005-04-01T00:00:00Z,26.7,31.4,89.6,23.1,30.3,7.2,2989,0.09
-0.72843,-71.84153,136,2005-05-01T00:00:00Z,26.5,30.1,86.9,22.1,30.9,8.8,3709,0.93
-0.72843,-71.84153,136,2005-06-01T00:00:00Z,25.9,30,89.7,22.4,29.4,7,4102,0.44
-0.72843,-71.84153,136,2005-07-01T00:00:00Z,25.2,28.5,88.9,20.7,29.7,9,3749,0.99
-0.72843,-71.84153,136,2005-08-01T00:00:00Z,25.8,27.6,83,20.8,30.8,10,3626,1.1
-0.72843,-71.84153,136,2005-09-01T00:00:00Z,26.3,28.4,83,21.1,31.5,10.4,2564,0.72
-0.72843,-71.84153,136,2005-10-01T00:00:00Z,26.7,30.1,85.9,22.4,31.1,8.7,4424,1.91
-0.72843,-71.84153,136,2005-11-01T00:00:00Z,26.8,30.5,86.5,22.4,31.2,8.8,3302,3.39
-0.72843,-71.84153,136,2005-12-01T00:00:00Z,26.8,30.4,86.2,22.5,31.1,8.6,2838,4.28
-0.72843,-71.84153,136,2006-01-01T00:00:00Z,26.8,29.1,82.5,22,31.6,9.6,3777,1.16
-0.72843,-71.84153,136,2006-02-01T00:00:00Z,26.8,28.5,80.8,21.5,32.2,10.7,2782,0.67
-0.72843,-71.84153,136,2006-03-01T00:00:00Z,26.9,30.2,85.2,22.7,31.2,8.5,3330,0.22
-0.72843,-71.84153,136,2006-04-01T00:00:00Z,26.5,31.4,90.6,23.1,29.9,6.8,3885,1.15
-0.72843,-71.84153,136,2006-05-01T00:00:00Z,25.5,29.5,90.4,21.9,29.1,7.2,6186,0.51
-0.72843,-71.84153,136,2006-06-01T00:00:00Z,25.4,29.2,90,21.8,29.1,7.3,1972,0.86
-0.72843,-71.84153,136,2006-07-01T00:00:00Z,25.2,28.2,87.9,21.5,29,7.5,2805,1.61
-0.72843,-71.84153,136,2006-08-01T00:00:00Z,25.8,28.5,85.8,21.3,30.4,9.1,1982,1.87
-0.72843,-71.84153,136,2006-09-01T00:00:00Z,26.8,29.3,83.1,21.6,32,10.4,1842,1.26
-0.72843,-71.84153,136,2006-10-01T00:00:00Z,26.7,31.1,88.7,22.6,30.8,8.2,3198,1.06
-0.72843,-71.84153,136,2006-11-01T00:00:00Z,26.5,29.1,84,21.7,31.4,9.7,2670,0.28
-0.72843,-71.84153,136,2006-12-01T00:00:00Z,26.8,29.6,84,22.3,31.4,9.1,1709,0.93
-0.72843,-71.84153,136,2007-01-01T00:00:00Z,27.1,29.9,83.3,22.3,31.9,9.6,2426,2.03
-0.72843,-71.84153,136,2007-02-01T00:00:00Z,27.2,29.2,80.9,22.1,32.4,10.3,967,0.69
-0.72843,-71.84153,136,2007-03-01T00:00:00Z,26.8,29.4,83.4,22,31.6,9.6,5265,0.74
-0.72843,-71.84153,136,2007-04-01T00:00:00Z,26.8,30.6,86.8,22.9,30.7,7.8,3661,0.7
-0.72843,-71.84153,136,2007-05-01T00:00:00Z,25.8,30.1,90.6,22.3,29.3,7,3780,0.93
-0.72843,-71.84153,136,2007-06-01T00:00:00Z,25.4,29.2,90,21.8,29,7.2,2901,0.13
-0.72843,-71.84153,136,2007-07-01T00:00:00Z,25.3,27.9,86.5,20.8,29.8,9,2809,1.47
-0.72843,-71.84153,136,2007-08-01T00:00:00Z,25.6,27.3,83.1,20.6,30.6,10,2904,2.31
-0.72843,-71.84153,136,2007-09-01T00:00:00Z,26.2,28.6,84,21,31.4,10.4,2449,0.49
-0.72843,-71.84153,136,2007-10-01T00:00:00Z,26.2,30.1,88.4,21.7,30.8,9.1,3472,0.77
-0.72843,-71.84153,136,2007-11-01T00:00:00Z,26.5,29.3,84.6,21.6,31.5,9.9,2682,3.14
-0.72843,-71.84153,136,2007-12-01T00:00:00Z,26.7,29.4,83.9,22.3,31.2,8.9,2880,1.69
-0.72843,-71.84153,136,2008-01-01T00:00:00Z,26.4,28.7,83.3,21.2,31.7,10.5,2692,0.8
-0.72843,-71.84153,136,2008-02-01T00:00:00Z,26.4,27.5,79.9,21.1,31.7,10.6,2000,0.61
-0.72843,-71.84153,136,2008-03-01T00:00:00Z,26.5,28.4,82,21.1,31.9,10.8,3294,0.88
-0.72843,-71.84153,136,2008-04-01T00:00:00Z,26.5,29.9,86.3,22,31.1,9.1,2476,0.13
-0.72843,-71.84153,136,2008-05-01T00:00:00Z,25.6,28.2,85.9,21.3,30,8.7,3671,1.19
-0.72843,-71.84153,136,2008-06-01T00:00:00Z,25.3,28.7,89,21.3,29.4,8.1,3386,1.63
-0.72843,-71.84153,136,2008-07-01T00:00:00Z,25.5,28.2,86.4,21.1,29.9,8.8,2968,2.16
-0.72843,-71.84153,136,2008-08-01T00:00:00Z,25.9,28,83.7,21,30.9,9.9,1801,1.83
-0.72843,-71.84153,136,2008-09-01T00:00:00Z,26.3,29.3,85.6,21.4,31.3,9.9,2630,0.12
-0.72843,-71.84153,136,2008-10-01T00:00:00Z,26.4,30,87.1,21.5,31.3,9.8,3041,0.44
-0.72843,-71.84153,136,2008-11-01T00:00:00Z,26.2,30.2,88.7,21.5,31,9.5,2301,2.56
-0.72843,-71.84153,136,2008-12-01T00:00:00Z,26.4,28.3,82.2,21.8,31,9.2,1522,3.88
-0.72843,-71.84153,136,2009-01-01T00:00:00Z,26.3,27.1,79.2,21.3,31.4,10.1,2507,1.58
-0.72843,-71.84153,136,2009-02-01T00:00:00Z,26.5,27.2,78.5,21.2,31.9,10.7,2210,1.2
-0.72843,-71.84153,136,2009-03-01T00:00:00Z,26.5,28.5,82.3,21.6,31.5,9.9,3246,0.59
-0.72843,-71.84153,136,2009-04-01T00:00:00Z,27.2,30.6,84.8,22.8,31.7,8.9,2663,0.22
-0.72843,-71.84153,136,2009-05-01T00:00:00Z,25.9,28.1,84,21.3,30.6,9.3,2976,0.27
-0.72843,-71.84153,136,2009-06-01T00:00:00Z,25.7,28.7,86.9,21.3,30.1,8.8,3639,1.57
-0.72843,-71.84153,136,2009-07-01T00:00:00Z,26.4,28.4,82.5,21.9,30.9,9,2947,1.68
-0.72843,-71.84153,136,2009-08-01T00:00:00Z,26.4,28.5,82.8,21.4,31.5,10.1,2816,1.15
-0.72843,-71.84153,136,2009-09-01T00:00:00Z,27,29.3,82.1,21.7,32.3,10.6,1608,0.34
-0.72843,-71.84153,136,2009-10-01T00:00:00Z,27.1,30.1,83.9,22.1,32.2,10.1,2898,0.13
-0.72843,-71.84153,136,2009-11-01T00:00:00Z,27.1,30.5,85,22.3,31.9,9.6,1649,3.28
-0.72843,-71.84153,136,2009-12-01T00:00:00Z,26.9,29.9,84.3,21.7,32.2,10.5,1519,0.31
-0.22843,-71.84153,192,2000-01-01T00:00:00Z,25.9,27.5,82.3,20.6,31.3,10.7,1662,0.44
-0.22843,-71.84153,192,2000-02-01T00:00:00Z,25.8,25.9,77.9,20.4,31.3,10.9,2355,1.48
-0.22843,-71.84153,192,2000-03-01T00:00:00Z,25.7,27.2,82.3,20.6,30.8,10.2,2805,1.57
-0.22843,-71.84153,192,2000-04-01T00:00:00Z,25.5,28.3,86.7,20.9,30.1,9.2,2968,1.36
-0.22843,-71.84153,192,2000-05-01T00:00:00Z,25.3,28.7,89,20.9,29.7,8.8,4771,0.4
-0.22843,-71.84153,192,2000-06-01T00:00:00Z,25,28,88.3,20.7,29.4,8.7,3146,1.3
-0.22843,-71.84153,192,2000-07-01T00:00:00Z,24,26.4,88.4,19.6,28.5,8.9,2811,2.55
-0.22843,-71.84153,192,2000-08-01T00:00:00Z,25,27.8,87.7,20.1,30,9.9,4114,1.8
-0.22843,-71.84153,192,2000-09-01T00:00:00Z,25.3,27.5,85.2,20.2,30.5,10.3,2892,2.21
-0.22843,-71.84153,192,2000-10-01T00:00:00Z,26.3,29.2,85.3,21.3,31.3,10,991,2.96
-0.22843,-71.84153,192,2000-11-01T00:00:00Z,26,29.5,87.7,21.1,30.9,9.8,1468,1.67
-0.22843,-71.84153,192,2000-12-01T00:00:00Z,25.6,28.5,86.8,20.6,30.7,10.1,1676,3.49
-0.22843,-71.84153,192,2001-01-01T00:00:00Z,25.3,26.4,81.8,20,30.7,10.7,1342,0.84
-0.22843,-71.84153,192,2001-02-01T00:00:00Z,25.5,25.9,79.3,20.1,31,10.9,1239,2.84
-0.22843,-71.84153,192,2001-03-01T00:00:00Z,26.1,28.3,83.7,21,31.2,10.2,2777,2.05
-0.22843,-71.84153,192,2001-04-01T00:00:00Z,25.9,28.6,85.5,21.3,30.5,9.2,2655,0.97
-0.22843,-71.84153,192,2001-05-01T00:00:00Z,25.4,28.8,88.7,21,29.8,8.8,3310,1.26
-0.22843,-71.84153,192,2001-06-01T00:00:00Z,24.3,27.1,89.2,20,28.7,8.7,2971,0.18
-0.22843,-71.84153,192,2001-07-01T00:00:00Z,24.6,27,87.3,20.2,29.1,8.9,2884,1.79
-0.22843,-71.84153,192,2001-08-01T00:00:00Z,25,26.7,84.2,20.1,30,9.9,2669,1.26
-0.22843,-71.84153,192,2001-09-01T00:00:00Z,25.5,27.6,84.5,20.4,30.7,10.3,2018,1.93
-0.22843,-71.84153,192,2001-10-01T00:00:00Z,26,29.2,86.8,21,31,10,2946,1.33
-0.22843,-71.84153,192,2001-11-01T00:00:00Z,26.3,29.2,85.3,21.4,31.2,9.8,1892,2.92
-0.22843,-71.84153,192,2001-12-01T00:00:00Z,26,28.5,84.7,21,31.1,10.1,3539,2.91
-0.22843,-71.84153,192,2002-01-01T00:00:00Z,26.4,28.1,81.6,21.1,31.8,10.7,889,1.47
-0.22843,-71.84153,192,2002-02-01T00:00:00Z,26.4,27.9,81,21,31.9,10.9,969,0.03
-0.22843,-71.84153,192,2002-03-01T00:00:00Z,26.1,27.9,82.5,21,31.2,10.2,3566,0.4
-0.22843,-71.84153,192,2002-04-01T00:00:00Z,26,29.6,88,21.4,30.6,9.2,3937,0.39
-0.22843,-71.84153,192,2002-05-01T00:00:00Z,25.7,29.2,88.4,21.3,30.1,8.8,4382,0.41
-0.22843,-71.84153,192,2002-06-01T00:00:00Z,25.1,28.1,88.1,20.8,29.5,8.7,3234,1.71
-0.22843,-71.84153,192,2002-07-01T00:00:00Z,24.8,27.2,86.9,20.4,29.3,8.9,4935,2.54
-0.22843,-71.84153,192,2002-08-01T00:00:00Z,25.2,27.6,86.1,20.9,29.5,8.6,3417,2.56
-0.22843,-71.84153,192,2002-09-01T00:00:00Z,25.9,28.4,84.9,20.8,31.1,10.3,2658,2.02
-0.22843,-71.84153,192,2002-10-01T00:00:00Z,25.8,29.2,87.9,21.6,30.1,8.5,4424,0.87
-0.22843,-71.84153,192,2002-11-01T00:00:00Z,25.3,29.5,91.4,21.2,29.4,8.2,4041,1.97
-0.22843,-71.84153,192,2002-12-01T00:00:00Z,25.9,28.5,85.2,21.5,30.3,8.8,2466,0.63
-0.22843,-71.84153,192,2003-01-01T00:00:00Z,26.6,29.1,83.5,21.8,31.4,9.6,1025,1.19
-0.22843,-71.84153,192,2003-02-01T00:00:00Z,26.9,29.1,82.1,21.5,32.4,10.9,2045,0.77
-0.22843,-71.84153,192,2003-03-01T00:00:00Z,26.9,30,84.6,22.7,31.1,8.4,2054,0.16
-0.22843,-71.84153,192,2003-04-01T00:00:00Z,26.2,30.4,89.3,22.4,30.1,7.7,3593,1.06
-0.22843,-71.84153,192,2003-05-01T00:00:00Z,25.7,29.2,88.4,21.3,30.1,8.8,6514,1.07
-0.22843,-71.84153,192,2003-06-01T00:00:00Z,25,28.4,89.6,21.1,28.9,7.8,4920,2.6
-0.22843,-71.84153,192,2003-07-01T00:00:00Z,24.3,27.3,89.8,20.4,28.3,7.9,3154,2.73
-0.22843,-71.84153,192,2003-08-01T00:00:00Z,24.9,27.1,86,20,29.9,9.9,2793,2.48
-0.22843,-71.84153,192,2003-09-01T00:00:00Z,25.5,28.4,87,21.3,29.8,8.5,2258,1.89
-0.22843,-71.84153,192,2003-10-01T00:00:00Z,25.9,29.2,87.3,21.9,30,8.1,2388,0.38
-0.22843,-71.84153,192,2003-11-01T00:00:00Z,25.9,29.5,88.2,21.8,30,8.2,3804,2.93
-0.22843,-71.84153,192,2003-12-01T00:00:00Z,25.9,28.5,85.2,21.2,30.7,9.5,2008,3.06
-0.22843,-71.84153,192,2004-01-01T00:00:00Z,26.6,28.9,82.9,22.3,31,8.7,1328,0.46
-0.22843,-71.84153,192,2004-02-01T00:00:00Z,26.1,27.9,82.5,21.4,30.9,9.5,3494,0.67
-0.22843,-71.84153,192,2004-03-01T00:00:00Z,26.4,29.2,84.8,22.1,30.8,8.7,3606,0.38
-0.22843,-71.84153,192,2004-04-01T00:00:00Z,26,30.5,90.7,22.5,29.5,7,2590,0.46
-0.22843,-71.84153,192,2004-05-01T00:00:00Z,25.1,28,87.8,20.7,29.5,8.8,6647,0.47
-0.22843,-71.84153,192,2004-06-01T00:00:00Z,25,29.4,92.8,21.5,28.5,7,5008,1.06
-0.22843,-71.84153,192,2004-07-01T00:00:00Z,24,25.8,86.4,19.6,28.5,8.9,5511,1.74
-0.22843,-71.84153,192,2004-08-01T00:00:00Z,24.4,27.3,89.3,20.2,28.7,8.5,2510,2.8
-0.22843,-71.84153,192,2004-09-01T00:00:00Z,25.1,27.5,86.3,20,30.3,10.3,2533,2.74
-0.22843,-71.84153,192,2004-10-01T00:00:00Z,26.3,29.4,85.9,21.3,31.3,10,2541,0.1
-0.22843,-71.84153,192,2004-11-01T00:00:00Z,26.6,30.5,87.5,22.3,31,8.7,1775,1.57
-0.22843,-71.84153,192,2004-12-01T00:00:00Z,25.9,29.4,87.9,21.7,30.1,8.4,3027,2.16
-0.22843,-71.84153,192,2005-01-01T00:00:00Z,26.9,29.9,84.3,22.3,31.6,9.3,1616,0.18
-0.22843,-71.84153,192,2005-02-01T00:00:00Z,26.4,27.9,81,21.5,31.3,9.8,3613,0.3
-0.22843,-71.84153,192,2005-03-01T00:00:00Z,26.5,29.4,84.9,22.1,31,8.9,4196,0.08
-0.22843,-71.84153,192,2005-04-01T00:00:00Z,26,30.6,91,22.5,29.6,7.1,3065,0.31
-0.22843,-71.84153,192,2005-05-01T00:00:00Z,25.7,29.2,88.4,21.4,30.1,8.7,3813,1.51
-0.22843,-71.84153,192,2005-06-01T00:00:00Z,25.1,29.2,91.6,21.7,28.6,6.9,4118,1.06
-0.22843,-71.84153,192,2005-07-01T00:00:00Z,24.5,27.6,89.7,20,29,9,3904,1.73
-0.22843,-71.84153,192,2005-08-01T00:00:00Z,25,26.7,84.2,20.1,30,9.9,3624,2.11
-0.22843,-71.84153,192,2005-09-01T00:00:00Z,25.4,27.5,84.7,20.3,30.6,10.3,2581,1.56
-0.22843,-71.84153,192,2005-10-01T00:00:00Z,25.9,29.2,87.3,21.6,30.2,8.6,4208,1.47
-0.22843,-71.84153,192,2005-11-01T00:00:00Z,26,29.5,87.7,21.7,30.4,8.7,2988,3.25
-0.22843,-71.84153,192,2005-12-01T00:00:00Z,25.9,29.4,87.9,21.7,30.1,8.4,2415,4.5
-0.22843,-71.84153,192,2006-01-01T00:00:00Z,26.1,28.1,83.1,21.4,30.9,9.5,3326,2.02
-0.22843,-71.84153,192,2006-02-01T00:00:00Z,26.1,27.4,81,20.7,31.5,10.8,2308,0.4
-0.22843,-71.84153,192,2006-03-01T00:00:00Z,26.2,29.2,85.8,22,30.5,8.5,3352,0.57
-0.22843,-71.84153,192,2006-04-01T00:00:00Z,25.7,30.6,92.6,22.4,29.1,6.7,3723,1.56
-0.22843,-71.84153,192,2006-05-01T00:00:00Z,24.7,28.8,92.5,21.2,28.2,7,5960,0.79
-0.22843,-71.84153,192,2006-06-01T00:00:00Z,24.7,28.6,91.9,21.1,28.3,7.2,2160,1.89
-0.22843,-71.84153,192,2006-07-01T00:00:00Z,24.4,27.3,89.3,20.8,28.1,7.3,3006,2.81
-0.22843,-71.84153,192,2006-08-01T00:00:00Z,25,27.6,87.1,20.6,29.5,8.9,2074,3.09
-0.22843,-71.84153,192,2006-09-01T00:00:00Z,25.9,28.4,84.9,20.8,31.1,10.3,1845,2.28
-0.22843,-71.84153,192,2006-10-01T00:00:00Z,26,30.2,89.8,22,30.1,8.1,3355,1.72
-0.22843,-71.84153,192,2006-11-01T00:00:00Z,25.7,28.1,85.1,20.8,30.6,9.8,2496,0.22
-0.22843,-71.84153,192,2006-12-01T00:00:00Z,26,28.5,84.7,21.5,30.5,9,1605,1.69
-0.22843,-71.84153,192,2007-01-01T00:00:00Z,26.3,29.1,85,21.6,31.1,9.5,1900,2.77
-0.22843,-71.84153,192,2007-02-01T00:00:00Z,26.3,28.1,82.1,21.1,31.5,10.4,778,0.11
-0.22843,-71.84153,192,2007-03-01T00:00:00Z,26.1,28.6,84.5,21.3,30.9,9.6,4845,1.36
-0.22843,-71.84153,192,2007-04-01T00:00:00Z,26,29.6,88,22.1,29.9,7.8,3518,0.26
-0.22843,-71.84153,192,2007-05-01T00:00:00Z,25.1,29.2,91.6,21.7,28.6,6.9,3484,1.41
-0.22843,-71.84153,192,2007-06-01T00:00:00Z,24.6,28.4,91.8,21.1,28.1,7,3058,0.45
-0.22843,-71.84153,192,2007-07-01T00:00:00Z,24.5,27.1,88.1,20.1,29,8.9,2963,2.4
-0.22843,-71.84153,192,2007-08-01T00:00:00Z,24.8,26.5,84.6,19.9,29.8,9.9,3048,3.58
-0.22843,-71.84153,192,2007-09-01T00:00:00Z,25.3,27.8,86.2,20.2,30.5,10.3,2368,1.66
-0.22843,-71.84153,192,2007-10-01T00:00:00Z,25.4,29.4,90.6,20.9,29.9,9,3389,0.09
-0.22843,-71.84153,192,2007-11-01T00:00:00Z,25.7,28.3,85.7,20.7,30.7,10,2445,2.96
-0.22843,-71.84153,192,2007-12-01T00:00:00Z,25.8,28.5,85.8,21.5,30.1,8.6,2556,2.57
-0.22843,-71.84153,192,2008-01-01T00:00:00Z,25.7,27.7,83.8,20.4,31.1,10.7,2194,1.78
-0.22843,-71.84153,192,2008-02-01T00:00:00Z,25.7,26.5,80.2,20.3,31.1,10.8,1676,1.56
-0.22843,-71.84153,192,2008-03-01T00:00:00Z,25.8,27.4,82.4,20.4,31.3,10.9,2770,0.03
-0.22843,-71.84153,192,2008-04-01T00:00:00Z,25.7,29,87.8,21.1,30.3,9.2,2438,0.09
-0.22843,-71.84153,192,2008-05-01T00:00:00Z,24.8,27.3,87.2,20.5,29.2,8.7,3736,2.13
-0.22843,-71.84153,192,2008-06-01T00:00:00Z,24.5,27.9,90.7,20.5,28.6,8.1,3575,2.53
-0.22843,-71.84153,192,2008-07-01T00:00:00Z,24.7,27.3,87.7,20.4,29,8.6,3173,3.2
-0.22843,-71.84153,192,2008-08-01T00:00:00Z,25.1,27.1,85,20.2,30,9.8,1868,2.85
-0.22843,-71.84153,192,2008-09-01T00:00:00Z,25.4,28.4,87.5,20.6,30.3,9.7,2703,1.33
-0.22843,-71.84153,192,2008-10-01T00:00:00Z,25.6,29.1,88.6,20.7,30.5,9.8,2972,0.04
-0.22843,-71.84153,192,2008-11-01T00:00:00Z,25.4,29.2,90,20.7,30.2,9.5,2280,2.76
-0.22843,-71.84153,192,2008-12-01T00:00:00Z,25.5,26.9,82.4,20.9,30.1,9.2,1462,4.53
-0.22843,-71.84153,192,2009-01-01T00:00:00Z,25.5,26.1,79.9,20.4,30.7,10.3,2222,2.48
-0.22843,-71.84153,192,2009-02-01T00:00:00Z,25.7,26.1,79,20.3,31.2,10.9,1939,1.88
-0.22843,-71.84153,192,2009-03-01T00:00:00Z,25.8,27.4,82.4,20.8,30.8,10,2993,0.97
-0.22843,-71.84153,192,2009-04-01T00:00:00Z,26.3,29.6,86.5,21.8,30.8,9,2651,0.04
-0.22843,-71.84153,192,2009-05-01T00:00:00Z,25.1,27.2,85.3,20.4,29.8,9.4,3091,0.69
-0.22843,-71.84153,192,2009-06-01T00:00:00Z,24.9,27.7,87.9,20.5,29.3,8.8,3878,2.48
-0.22843,-71.84153,192,2009-07-01T00:00:00Z,25.5,27.3,83.6,21.1,30,8.9,3123,2.85
-0.22843,-71.84153,192,2009-08-01T00:00:00Z,25.6,27.6,84,20.6,30.6,10,2971,2.31
-0.22843,-71.84153,192,2009-09-01T00:00:00Z,26.1,28.4,83.9,20.9,31.4,10.5,1687,1.4
-0.22843,-71.84153,192,2009-10-01T00:00:00Z,26.3,29.2,85.3,21.2,31.4,10.2,3015,0.34
-0.22843,-71.84153,192,2009-11-01T00:00:00Z,26.2,29.5,86.7,21.4,31,9.6,1567,3.28
-0.22843,-71.84153,192,2009-12-01T00:00:00Z,26.1,28.8,85.1,20.8,31.4,10.6,1291,0.69
0.27157,-71.84153,216,2000-01-01T00:00:00Z,26.1,27.4,81,20.8,31.4,10.6,1464,0.55
0.27157,-71.84153,216,2000-02-01T00:00:00Z,26,25.9,77,20.6,31.4,10.8,2176,2.14
0.27157,-71.84153,216,2000-03-01T00:00:00Z,25.9,27.3,81.7,20.8,31,10.2,2503,1.98
0.27157,-71.84153,216,2000-04-01T00:00:00Z,25.6,28.5,86.8,21.1,30.2,9.1,2840,1.39
0.27157,-71.84153,216,2000-05-01T00:00:00Z,25.5,28.9,88.5,21.2,29.8,8.6,4773,0.06
0.27157,-71.84153,216,2000-06-01T00:00:00Z,25.1,28.1,88.1,20.9,29.4,8.5,3288,1.98
0.27157,-71.84153,216,2000-07-01T00:00:00Z,24,26.6,89.1,19.7,28.3,8.6,3064,3.59
0.27157,-71.84153,216,2000-08-01T00:00:00Z,25,27.8,87.7,20.1,29.9,9.8,4234,2.78
0.27157,-71.84153,216,2000-09-01T00:00:00Z,25.4,27.6,85,20.4,30.5,10.1,2980,2.95
0.27157,-71.84153,216,2000-10-01T00:00:00Z,26.3,29.3,85.6,21.4,31.2,9.8,1107,2.62
0.27157,-71.84153,216,2000-11-01T00:00:00Z,26.1,29.6,87.5,21.3,30.9,9.6,1555,2.32
0.27157,-71.84153,216,2000-12-01T00:00:00Z,25.8,28.4,85.5,20.8,30.8,10,1588,4.08
0.27157,-71.84153,216,2001-01-01T00:00:00Z,25.5,26.4,80.9,20.2,30.9,10.7,1051,1.6
0.27157,-71.84153,216,2001-02-01T00:00:00Z,25.7,25.9,78.4,20.2,31.2,11,1065,3.6
0.27157,-71.84153,216,2001-03-01T00:00:00Z,26.4,28.3,82.2,21.3,31.6,10.3,2488,2.24
0.27157,-71.84153,216,2001-04-01T00:00:00Z,26,28.9,85.9,21.5,30.6,9.1,2607,0.88
0.27157,-71.84153,216,2001-05-01T00:00:00Z,25.6,29,88.3,21.3,29.9,8.6,3410,1.7
0.27157,-71.84153,216,2001-06-01T00:00:00Z,24.5,27.3,88.8,20.3,28.8,8.5,3161,0.77
0.27157,-71.84153,216,2001-07-01T00:00:00Z,24.6,27.2,87.9,20.2,29,8.8,3070,2.75
0.27157,-71.84153,216,2001-08-01T00:00:00Z,25.1,26.9,84.4,20.3,30,9.7,2822,2.51
0.27157,-71.84153,216,2001-09-01T00:00:00Z,25.6,27.7,84.3,20.5,30.7,10.2,2088,2.82
0.27157,-71.84153,216,2001-10-01T00:00:00Z,26.1,29.3,86.6,21.2,31,9.8,2926,0.87
0.27157,-71.84153,216,2001-11-01T00:00:00Z,26.4,29.3,85.1,21.6,31.2,9.6,1972,3.05
0.27157,-71.84153,216,2001-12-01T00:00:00Z,26.2,28.4,83.5,21.2,31.2,10,3449,3.55
0.27157,-71.84153,216,2002-01-01T00:00:00Z,26.6,28,80.4,21.3,31.9,10.6,724,0.54
0.27157,-71.84153,216,2002-02-01T00:00:00Z,26.7,27.9,79.6,21.3,32.2,10.9,815,1.19
0.27157,-71.84153,216,2002-03-01T00:00:00Z,26.4,28,81.3,21.2,31.6,10.4,3439,0.26
0.27157,-71.84153,216,2002-04-01T00:00:00Z,26.2,29.8,87.6,21.6,30.8,9.2,3916,0.42
0.27157,-71.84153,216,2002-05-01T00:00:00Z,25.8,29.4,88.5,21.5,30.2,8.7,4439,0.96
0.27157,-71.84153,216,2002-06-01T00:00:00Z,25.3,28.3,87.7,21.1,29.6,8.5,3528,2.65
0.27157,-71.84153,216,2002-07-01T00:00:00Z,24.8,27.4,87.5,20.5,29.2,8.7,5102,3.74
0.27157,-71.84153,216,2002-08-01T00:00:00Z,25.2,27.9,87,21.1,29.4,8.3,3412,3.74
